pref_id,pref_name,year,month,year_month,n_leave_m,n_leave_f,pop,pop75,oldshare75,n_need,facility_users,u_rate,n_ei,date,moy,w_total,ln_ratio_mf,t_index,ln_ei,ln_need,ln_fac,z_u_rate,z_ln_ei,z_ln_need,z_ln_fac,z_oldshare75
14,Kanagawa,2014,2,201402,9,21,9079000,919000,0.101,185587,49090,3.6,1976436,2014-02-01,02,30,-0.816761136527122,0,14.4968057807241,12.1312790537777,10.8014106270521,1.32758026072023,1.52531851295826,1.85364043704284,1.81758955368976,-2.23648841401468
15,Niigata,2014,2,201402,2,19,2330000,354000,0.152,74825,24959,3.6,698238,2014-02-01,02,21,-2.05412373369555,0,13.456315297838,11.2229073327209,10.1249897575782,1.32758026072023,0.289994872612563,0.476712369462697,0.728426166340806,0.225587585017729
16,Toyama,2014,2,201402,3,5,1076000,156000,0.145,33657,11749,2.9,348608,2014-02-01,02,8,-0.451985123743057,0,12.7617033607433,10.4239763372131,9.37152340956757,0.356701892780346,-0.534684027264869,-0.73432325204993,-0.484794768860389,-0.112344414849466
17,Ishikawa,2014,2,201402,0,2,1159000,149000,0.129,30715,10891,3.1,350442,2014-02-01,02,2,-1.6094379124341,0,12.7669504938751,10.332506413598,9.29569203907569,0.634095712191742,-0.528454361825079,-0.872975196232482,-0.606897376984376,-0.884760414545909
18,Fukui,2014,2,201402,3,4,795000,115000,0.145,22782,8106,2.5,239694,2014-02-01,02,7,-0.251314428280906,0,12.3871183888201,10.0337260294599,9.00035980718825,-0.198085746042444,-0.979410508425509,-1.32587249303915,-1.08243719042335,-0.112344414849466
19,Yamanashi,2014,2,201402,1,8,847000,117000,0.138,23223,6522,2.9,199864,2014-02-01,02,9,-1.73460105538811,0,12.2053924142253,10.0528984458728,8.78293635634926,0.356701892780346,-1.19516490135287,-1.29681055983449,-1.43252937842619,-0.450276414716659
20,Nagano,2014,2,201402,4,7,2122000,320000,0.151,60518,19319,3.3,583615,2014-02-01,02,11,-0.510825623765991,0,13.2769967978364,11.0106961204296,9.86884434659255,0.911489531603137,0.0770987569375016,0.155038359048576,0.315984421750607,0.177311585036701
21,Gifu,2014,2,201402,3,9,2051000,265000,0.129,51425,15594,2.8,546481,2014-02-01,02,12,-0.998528830111127,0,13.2112548192972,10.8478797145212,9.65464150386955,0.218004983074649,-0.000953490140607181,-0.0917620134872836,-0.0289219882799236,-0.884760414545909
22,Shizuoka,2014,2,201402,4,11,3723000,471000,0.127,83482,28715,2.8,1090969,2014-02-01,02,15,-0.93826963859293,0,13.9025768501127,11.3323863187384,10.2651749132984,0.218004983074649,0.819819464350446,0.642662811515531,0.954150335938046,-0.981312414507964
23,Aichi,2014,2,201402,9,24,7443000,750000,0.101,138125,39209,2.8,2609357,2014-02-01,02,33,-0.947381318944186,0,14.774614388794,11.8359143512542,10.5766615912631,0.218004983074649,1.85514713386823,1.40592069891191,1.45570181164872,-2.23648841401468
24,Mie,2014,2,201402,0,6,1833000,240000,0.131,50326,14836,2.2,457887,2014-02-01,02,6,-2.56494935746154,0,13.0343777077639,10.8262771211501,9.60481193860948,-0.614176475159537,-0.210951064272255,-0.124507657649904,-0.109156854674553,-0.788208414583853
25,Shiga,2014,2,201402,1,3,1416000,154000,0.109,30812,8016,3.1,352923,2014-02-01,02,4,-0.847297860387204,0,12.7740051818099,10.3356595034729,8.98919482332465,0.634095712191742,-0.520078674661628,-0.868195679380941,-1.10041489068864,-1.85028041416646
26,Kyoto,2014,2,201402,7,17,2617000,323000,0.123,73576,20715,3.9,701248,2014-02-01,02,24,-0.847297860387204,0,13.4606168837651,11.2060741645825,9.9386133545115,1.74367098983732,0.29510193593897,0.451196315694481,0.428325498772789,-1.17441641443208
27,Osaka,2014,2,201402,15,41,8849000,978000,0.111,224098,48828,4.9,3305838,2014-02-01,02,56,-0.984853403311452,0,15.0112005543476,12.319838735162,10.7960591977897,3.1306400868943,2.136034357821,2.13946298269625,1.80897275742335,-1.75372841420441
28,Hyogo,2014,2,201402,8,22,5558000,671000,0.121,126978,37490,3.9,1295328,2014-02-01,02,30,-0.973449145714104,0,14.0742745028986,11.7517691220885,10.53182950973,1.74367098983732,1.02366771954063,1.27837167343548,1.38351382338849,-1.27096841439413
29,Nara,2014,2,201402,1,4,1383000,173000,0.125,33997,10198,3.4,220399,2014-02-01,02,5,-1.09861228866811,0,12.3031948190455,10.4340275644112,9.2299469016151,1.05018644130883,-1.07904887266806,-0.71908740033644,-0.712759274288031,-1.07786441447002
30,Wakayama,2014,2,201402,2,4,979000,149000,0.152,33244,9407,3.1,226674,2014-02-01,02,6,-0.587786664902119,0,12.331268140902,10.4116295786729,9.14920937197195,0.634095712191742,-1.04571878582655,-0.753038716196921,-0.842761710996874,0.225587585017729
31,Tottori,2014,2,201402,2,3,578000,90000,0.156,18890,6199,2.7,152587,2014-02-01,02,5,-0.336472236621213,0,11.9354902041643,9.84638796049556,8.73214326770192,0.0793080733689514,-1.515606641238,-1.60984329409306,-1.51431569665153,0.41869158494184
32,Shimane,2014,2,201402,1,4,702000,124000,0.177,24488,7969,2.9,197553,2014-02-01,02,5,-1.09861228866811,0,12.1937621817531,10.1059384806252,8.98331429339775,0.356701892780346,-1.20897290954897,-1.21641141170703,-1.10988363741664,1.43248758454342
33,Okayama,2014,2,201402,2,17,1930000,269000,0.139,57070,16103,3.6,547904,2014-02-01,02,19,-1.94591014905531,0,13.2138553681022,10.9520338635308,9.686760869018,1.32758026072023,0.00213401471358213,0.0661169338663378,0.0227961625391,-0.402000414735631
34,Hiroshima,2014,2,201402,4,12,2840000,368000,0.13,72922,21681,3.2,932823,2014-02-01,02,16,-1.02165124753198,0,13.7459707512212,11.1971456557341,9.98419157995109,0.77279262189744,0.633888675587853,0.437662302965901,0.501714917475596,-0.836484414564881
35,Yamaguchi,2014,2,201402,0,2,1420000,223000,0.157,41940,13427,2.8,375358,2014-02-01,02,2,-1.6094379124341,0,12.8356355162148,10.6439953044559,9.50502288407271,0.218004983074649,-0.446907982276658,-0.400814090135226,-0.269835789291334,0.466967584922867
36,Tokushima,2014,2,201402,0,0,770000,121000,0.157,25099,8449,4.1,189697,2014-02-01,02,0,0,0,12.1531833413542,10.1305832836888,9.04180337015285,2.02106480924872,-1.25715018907922,-1.17905432509642,-1.01570534718878,0.466967584922867
37,Kagawa,2014,2,201402,2,6,985000,144000,0.146,28783,9028,3.1,302562,2014-02-01,02,8,-0.955511445027436,0,12.6200414941296,10.2675402140637,9.10808613793743,0.634095712191742,-0.702872257375453,-0.971452264055222,-0.908977765085541,-0.0640684148684381
38,Ehime,2014,2,201402,1,4,1405000,214000,0.152,44228,12023,3.6,377833,2014-02-01,02,5,-1.09861228866811,0,12.842207578038,10.6971133516623,9.39457676097491,1.32758026072023,-0.439105293574013,-0.320296689165912,-0.44767458608411,0.225587585017729
39,Kochi,2014,2,201402,0,5,745000,126000,0.169,25069,8100,3.3,189446,2014-02-01,02,5,-2.39789527279837,0,12.1518593024735,10.1293873020441,8.99961934066053,0.911489531603137,-1.25872215591307,-1.18086721805284,-1.08362947923044,1.0462795846952
40,Fukuoka,2014,2,201402,4,15,5090000,607000,0.119,114822,35550,4.8,1554108,2014-02-01,02,19,-1.23676262714893,0,14.2564123055643,11.6511383821381,10.4786954352314,2.9919431771886,1.23991105586553,1.12583358017796,1.297958082612,-1.36752041435619
41,Saga,2014,2,201402,0,1,840000,119000,0.142,20581,7081,3.7,223226,2014-02-01,02,1,-1.09861228866811,0,12.3159399901604,9.93212359907246,8.86517041965177,1.46627717042593,-1.06391715215993,-1.47988349414342,-1.30011724422977,-0.257172414792549
42,Nagasaki,2014,2,201402,1,9,1397000,211000,0.151,40810,12114,3.8,346568,2014-02-01,02,10,-1.84582669049833,0,12.7558343265542,10.6166824283999,9.40211708754089,1.60497408013163,-0.541652045520797,-0.442215495282642,-0.435533258110726,0.177311585036701
43,Kumamoto,2014,2,201402,0,4,1801000,271000,0.15,52737,16534,4.1,450721,2014-02-01,02,4,-2.19722457733622,0,13.0186038017801,10.873072575468,9.71317414581262,2.02106480924872,-0.229678654080043,-0.0535741697486027,0.0653264500019844,0.129035585055673
44,Oita,2014,2,201402,0,2,1178000,180000,0.153,33030,10440,3.6,314832,2014-02-01,02,2,-1.6094379124341,0,12.6597944422016,10.4051715183848,9.25339986143663,1.32758026072023,-0.655675519553645,-0.762827973465345,-0.67499564765356,0.273863584998756
45,Miyazaki,2014,2,201402,0,8,1120000,168000,0.15,30931,9332,3.3,278763,2014-02-01,02,8,-2.83321334405622,0,12.5381172374403,10.3395141962266,9.14120463314132,0.911489531603137,-0.800136934631581,-0.862352658818386,-0.85565082907863,0.129035585055673
46,Kagoshima,2014,2,201402,2,15,1680000,264000,0.157,51739,16666,3.7,432637,2014-02-01,02,17,-1.82454929205105,0,12.977654318201,10.853967128147,9.72112599494215,1.46627717042593,-0.278295980194193,-0.0825345898609558,0.0781304058295811,0.466967584922867
47,Okinawa,2014,2,201402,4,17,1415000,137000,0.097,30788,8658,4.8,363768,2014-02-01,02,21,-1.35812348415319,0,12.8042715807796,10.3348802826542,9.06623902800193,2.9919431771886,-0.484144854246808,-0.869376837921182,-0.976359393987034,-2.4295924139388
1,Hokkaido,2014,3,201403,2,22,5431000,739000,0.136,136672,41907,4.6,1394127,2014-03-01,03,24,-2.19722457733622,0,14.1477789708874,11.8253391736412,10.6432081563957,2.71454935777721,1.11093599202469,1.38989063265447,1.56285415653804,-0.546828414678714
2,Aomori,2014,3,201403,1,5,1335000,196000,0.147,45229,11454,4.8,337406,2014-03-01,03,6,-1.29928298413026,0,12.7290422319827,10.7194937530079,9.3460942929538,2.9919431771886,-0.573460993649481,-0.286372028080394,-0.525740375417276,-0.0157924148874103
3,Iwate,2014,3,201403,3,3,1295000,204000,0.158,41998,12938,3.1,354061,2014-03-01,03,6,0,0,12.7772244936553,10.6453772770841,9.46792399660393,0.634095712191742,-0.516256542605963,-0.398719268316998,-0.32957189704005,0.515243584903895
4,Miyagi,2014,3,201403,0,15,2328000,285000,0.122,54721,15901,4,674885,2014-03-01,03,15,-3.43398720448515,0,13.4222975849696,10.9100028269833,9.6741372793124,1.88236789954302,0.249607300032077,0.00240544594769399,0.00246983562528366,-1.2226924144131
5,Akita,2014,3,201403,1,4,1050000,187000,0.178,41068,11811,4.4,278987,2014-03-01,03,5,-1.09861228866811,0,12.5389204647358,10.6229845084189,9.37678657961185,2.43715553836581,-0.799183302010169,-0.432662676033482,-0.476320086347895,1.48076358452445
6,Yamagata,2014,3,201403,3,10,1141000,189000,0.166,37018,11692,3.3,311377,2014-03-01,03,13,-1.09861228866811,0,12.6487596756671,10.5191595598167,9.36666012623114,0.911489531603137,-0.668776560062914,-0.590042614809112,-0.492625559410168,0.901451584752117
7,Fukushima,2014,3,201403,1,11,1946000,286000,0.147,58864,16988,3.4,532134,2014-03-01,03,12,-2.03688192726104,0,13.1846506163067,10.9829849773446,9.74026249143316,1.05018644130883,-0.0325393637524395,0.113033252753402,0.108943723810664,-0.0157924148874103
8,Ibaraki,2014,3,201403,2,11,2931000,344000,0.117,66537,22216,3.6,728509,2014-03-01,03,13,-1.52605630349505,0,13.4987552586935,11.1055134628933,10.0085680289866,1.32758026072023,0.34038176975612,0.298764387837516,0.540965533477056,-1.46407241431824
9,Tochigi,2014,3,201403,1,7,1986000,233000,0.117,44560,12596,3.3,525983,2014-03-01,03,8,-1.6094379124341,0,13.1730241718059,10.7045918746012,9.44113458222091,0.911489531603137,-0.046342874674603,-0.308960594151201,-0.372707835966941,-1.46407241431824
10,Gunma,2014,3,201403,1,7,1984000,251000,0.127,49583,15336,3.4,556875,2014-03-01,03,8,-1.6094379124341,0,13.2300960772072,10.8114033120281,9.63795828472548,1.05018644130883,0.0214158171168123,-0.147053675736103,-0.0557850735199871,-0.981312414507964
11,Saitama,2014,3,201403,7,18,7222000,699000,0.097,132220,38944,3.7,1346275,2014-03-01,03,25,-0.902867711542014,0,14.1128520773825,11.7922224808876,10.5698799957873,1.46627717042593,1.06946899358485,1.33969168579068,1.44478218182437,-2.4295924139388
12,Chiba,2014,3,201403,5,21,6192000,658000,0.106,123747,33413,3.2,1072266,2014-03-01,03,26,-1.36330484289519,0,13.885284724161,11.7259944377128,10.4167003247946,0.77279262189744,0.7992893659677,1.23930189007786,1.19813442617321,-1.99510841410955
13,Tokyo,2014,3,201403,37,99,13300000,1393000,0.105,278284,68161,3.7,8959471,2014-03-01,03,136,-0.975816711188182,0,16.0082217430296,12.5363974539461,11.1296278327571,1.46627717042593,3.31974902370453,2.46772703061941,2.34608029027789,-2.04338441409057
14,Kanagawa,2014,3,201403,10,31,9079000,919000,0.101,186180,48959,3.6,1982158,2014-03-01,03,41,-1.09861228866811,0,14.4996967081519,12.1344692266705,10.798738492141,1.32758026072023,1.5287507701993,1.85847616507657,1.81328691957164,-2.23648841401468
15,Niigata,2014,3,201403,2,9,2330000,354000,0.152,74973,24989,3.6,698099,2014-03-01,03,11,-1.33500106673234,0,13.4561162054979,11.2248833277029,10.1261910070219,1.32758026072023,0.289758499980232,0.479707622274989,0.730360401330024,0.225587585017729
16,Toyama,2014,3,201403,2,6,1076000,156000,0.145,33775,11708,2.9,348709,2014-03-01,03,8,-0.955511445027436,0,12.7619930424827,10.4274761628284,9.36802764781178,0.356701892780346,-0.534340102253891,-0.729018146210912,-0.490423595360477,-0.112344414849466
17,Ishikawa,2014,3,201403,1,4,1159000,149000,0.129,30781,10902,3.1,350393,2014-03-01,03,5,-1.09861228866811,0,12.7668106606759,10.3346528954941,9.29670153762423,0.634095712191742,-0.52862037896749,-0.869721515937565,-0.605271896594471,-0.884760414545909
18,Fukui,2014,3,201403,0,4,795000,115000,0.145,22796,8192,2.5,239592,2014-03-01,03,4,-2.19722457733622,0,12.3866927556844,10.0343403609549,9.01091334727929,-0.198085746042444,-0.979915841903614,-1.32494127704166,-1.06544402833624,-0.112344414849466
19,Yamanashi,2014,3,201403,0,6,847000,117000,0.138,23287,6536,2.9,199811,2014-03-01,03,6,-2.56494935746154,0,12.2051271987362,10.0556505439332,8.78508063653984,0.356701892780346,-1.19547977877742,-1.29263887441511,-1.42907668856816,-0.450276414716659
20,Nagano,2014,3,201403,2,12,2122000,320000,0.151,60567,19200,3.3,583536,2014-03-01,03,14,-1.6094379124341,0,13.2768614254637,11.0115054692783,9.86266555801587,0.911489531603137,0.0769380359169124,0.156265186260893,0.30603542313215,0.177311585036701
21,Gifu,2014,3,201403,0,2,2051000,265000,0.129,51546,15559,2.8,546782,2014-03-01,03,2,-1.6094379124341,0,13.2118054644898,10.8502298918661,9.65239452831496,0.218004983074649,-0.000299735940001291,-0.0881995675468768,-0.032540036771276,-0.884760414545909
22,Shizuoka,2014,3,201403,4,14,3723000,471000,0.127,83777,28704,2.8,1089931,2014-03-01,03,18,-1.17007125265025,0,13.9016249494493,11.3359137857912,10.2647917648585,0.218004983074649,0.818689319085237,0.648009816799662,0.95353339569941,-0.981312414507964
23,Aichi,2014,3,201403,21,24,7443000,750000,0.101,138586,39417,2.8,2607225,2014-03-01,03,45,-0.130620182417064,0,14.7737969952904,11.8392463505351,10.5819524743099,0.218004983074649,1.85417668239849,1.41097141022832,1.46422111724883,-2.23648841401468
24,Mie,2014,3,201403,1,8,1833000,240000,0.131,50248,15029,2.2,457568,2014-03-01,03,9,-1.73460105538811,0,13.0336807865326,10.8247260241342,9.61773694693409,-0.614176475159537,-0.211778484884625,-0.126858841606009,-0.0883451877321978,-0.788208414583853
25,Shiga,2014,3,201403,1,4,1416000,154000,0.109,30784,8054,3.1,353042,2014-03-01,03,5,-1.09861228866811,0,12.7743423090078,10.3347503534654,8.9939241414114,0.634095712191742,-0.519678419970018,-0.869573787190601,-1.09279980910307,-1.85028041416646
26,Kyoto,2014,3,201403,0,6,2617000,323000,0.123,73912,20574,3.9,700148,2014-03-01,03,6,-2.56494935746154,0,13.4590470202491,11.2106304753506,9.93178342169097,1.74367098983732,0.2932381134963,0.458102862910463,0.417328036834694,-1.17441641443208
27,Osaka,2014,3,201403,6,45,8849000,978000,0.111,224506,48907,4.9,3302283,2014-03-01,03,51,-1.94591014905531,0,15.0101246054226,12.3216577118652,10.7976758145023,3.1306400868943,2.13475693610051,2.14222022405343,1.8115758109574,-1.75372841420441
28,Hyogo,2014,3,201403,6,16,5558000,671000,0.121,127089,37419,3.9,1293927,2014-03-01,03,22,-0.931558204004943,0,14.0731923382322,11.7526429074055,10.5299338757938,1.74367098983732,1.02238291817319,1.27969617473828,1.38046150023846,-1.27096841439413
29,Nara,2014,3,201403,1,5,1383000,173000,0.125,34160,10120,3.4,219867,2014-03-01,03,6,-1.29928298413026,0,12.3007780970687,10.4388106479025,9.22226894284146,1.05018644130883,-1.08191812888833,-0.711837106479788,-0.725122215709889,-1.07786441447002
30,Wakayama,2014,3,201403,2,2,979000,149000,0.152,33360,9410,3.1,226135,2014-03-01,03,4,0,0,12.3288874450476,10.4151128564727,9.14952823257943,0.634095712191742,-1.04854526998746,-0.74775869386851,-0.842248286123393,0.225587585017729
31,Tottori,2014,3,201403,1,4,578000,90000,0.156,18901,6154,2.7,152612,2014-03-01,03,5,-1.09861228866811,0,11.9356540317001,9.84697010970096,8.72485755588199,0.0793080733689514,-1.51541213678909,-1.60896086065546,-1.52604704753551,0.41869158494184
32,Shimane,2014,3,201403,1,2,702000,124000,0.177,24562,7945,2.9,197071,2014-03-01,03,3,-0.510825623765991,0,12.1913193488808,10.1089558121703,8.98029807897082,0.356701892780346,-1.2118731659628,-1.21183768005367,-1.11474030354045,1.43248758454342
33,Okayama,2014,3,201403,1,5,1930000,269000,0.139,57343,16122,3.6,547982,2014-03-01,03,6,-1.29928298413026,0,13.2139977186754,10.9568060575665,9.68794007784355,1.32758026072023,0.00230302061145848,0.0733507212679088,0.0246949080343803,-0.402000414735631
34,Hiroshima,2014,3,201403,9,8,2840000,368000,0.13,73138,21884,3.2,931186,2014-03-01,03,17,0.111225635110224,0,13.744214321482,11.2001033465113,9.99351105518372,0.77279262189744,0.631803352160962,0.442145629947596,0.516721005653474,-0.836484414564881
35,Yamaguchi,2014,3,201403,0,7,1420000,223000,0.157,41823,13435,2.8,375183,2014-03-01,03,7,-2.70805020110221,0,12.8351691859193,10.6412017064212,9.50561852104959,0.218004983074649,-0.44746163350919,-0.405048682047729,-0.268876702993663,0.466967584922867
36,Tokushima,2014,3,201403,0,2,770000,121000,0.157,25199,8429,4.1,189499,2014-03-01,03,2,-1.6094379124341,0,12.1521390264458,10.1345595901725,9.03943341999748,2.02106480924872,-1.25839005327354,-1.17302696000372,-1.01952140765579,0.466967584922867
37,Kagawa,2014,3,201403,1,4,985000,144000,0.146,28833,9008,3.1,302792,2014-03-01,03,5,-1.09861228866811,0,12.6208013801172,10.2692758434914,9.10586835037947,0.634095712191742,-0.701970081776653,-0.968821362169518,-0.912548815474511,-0.0640684148684381
38,Ehime,2014,3,201403,1,6,1405000,214000,0.152,44285,12019,3.6,377601,2014-03-01,03,7,-1.46633706879343,0,12.8415933615551,10.6984012982437,9.39424400995279,1.32758026072023,-0.439834522869397,-0.318344393914583,-0.448210377108236,0.225587585017729
39,Kochi,2014,3,201403,1,3,745000,126000,0.169,25065,8126,3.3,188417,2014-03-01,03,4,-0.847297860387204,0,12.1464128705992,10.1292277296976,9.00282407654767,0.911489531603137,-1.26518843903674,-1.18110910101501,-1.07846925849817,1.0462795846952
40,Fukuoka,2014,3,201403,7,19,5090000,607000,0.119,115173,35580,4.8,1553763,2014-03-01,03,26,-0.955511445027436,0,14.2561902886264,11.6541906247738,10.4795389612198,2.9919431771886,1.23964746597551,1.13046023076244,1.29931631631581,-1.36752041435619
41,Saga,2014,3,201403,0,3,840000,119000,0.142,20600,7013,3.7,223060,2014-03-01,03,3,-1.94591014905531,0,12.3151960725485,9.93304635477767,8.85552084853691,1.46627717042593,-1.06480036928442,-1.47848476254426,-1.31565484816282,-0.257172414792549
42,Nagasaki,2014,3,201403,2,6,1397000,211000,0.151,40841,12097,3.8,346333,2014-03-01,03,8,-0.955511445027436,0,12.7551560189489,10.6174417577771,9.40071276695985,1.60497408013163,-0.542457367082153,-0.441064488588147,-0.437794475394224,0.177311585036701
43,Kumamoto,2014,3,201403,1,7,1801000,271000,0.15,52567,16556,4.1,450490,2014-03-01,03,8,-1.6094379124341,0,13.0180911582259,10.869843825417,9.71450385286862,2.02106480924872,-0.230287290787425,-0.0584683738121601,0.0674675256350038,0.129035585055673
44,Oita,2014,3,201403,1,4,1178000,180000,0.153,33115,10396,3.6,314722,2014-03-01,03,5,-1.09861228866811,0,12.6594449884578,10.4077416309191,9.24917639576138,1.32758026072023,-0.656090408952493,-0.758932145355322,-0.681796212788081,0.273863584998756
45,Miyazaki,2014,3,201403,0,12,1120000,168000,0.15,30867,9307,3.3,278408,2014-03-01,03,12,-3.2188758248682,0,12.5368429426617,10.3374429310439,9.13852208418571,0.911489531603137,-0.801649842717375,-0.865492324111098,-0.85997023174504,0.129035585055673
46,Kagoshima,2014,3,201403,1,12,1680000,264000,0.157,51805,16751,3.7,432206,2014-03-01,03,13,-2.12026353620009,0,12.9766576054204,10.8552419486859,9.72621323696369,1.46627717042593,-0.279479328702258,-0.0806021913280544,0.0863218115098175,0.466967584922867
47,Okinawa,2014,3,201403,3,16,1415000,137000,0.097,30906,8590,4.8,363590,2014-03-01,03,19,-1.55059741241117,0,12.803782138157,10.3387056187936,9.0583540149783,2.9919431771886,-0.484725945618874,-0.863578316703255,-0.989055731255252,-2.4295924139388
1,Hokkaido,2014,4,201404,2,15,5400000,754000,0.14,136820,41557,4.1,1405450,2014-04-01,04,17,-1.82454929205105,0,14.1558680941673,11.826421472315,10.6348212578146,2.02106480924872,1.12053981385842,1.39153120268423,1.54934969019159,-0.353724414754603
2,Aomori,2014,4,201404,2,6,1321000,197000,0.149,45446,11617,4.1,340368,2014-04-01,04,8,-0.955511445027436,0,12.7377826642119,10.7242800869317,9.36022482151347,2.02106480924872,-0.563083904442873,-0.279116807152951,-0.502987596717449,0.0807595850746452
3,Iwate,2014,4,201404,2,5,1284000,206000,0.16,42146,12881,3.3,354463,2014-04-01,04,7,-0.78845736036427,0,12.7783592471517,10.6488950597572,9.46350863639609,0.911489531603137,-0.514909305083749,-0.393386942809775,-0.336681448056829,0.611795584865951
4,Miyagi,2014,4,201404,1,7,2328000,290000,0.125,54843,15882,3.8,670403,2014-04-01,04,8,-1.6094379124341,0,13.4156343030803,10.9122298367752,9.67294167145516,1.60497408013163,0.241696310190738,0.00578119204174559,0.000544684639409253,-1.07786441447002
5,Akita,2014,4,201404,0,10,1037000,187000,0.18,41132,11690,3.2,278759,2014-04-01,04,10,-3.04452243772342,0,12.5381028882308,10.6245416863491,9.36648905446611,0.77279262189744,-0.800153970748734,-0.430302274505516,-0.492901016764428,1.5773155844865
6,Yamagata,2014,4,201404,1,10,1131000,189000,0.167,37209,11617,3,311509,2014-04-01,04,11,-1.94591014905531,0,12.6491835092481,10.5243059464834,9.36022482151347,0.495398802486044,-0.668273363108374,-0.582241618714846,-0.502987596717449,0.949727584733145
7,Fukushima,2014,4,201404,2,5,1935000,286000,0.148,58896,16972,3.4,534571,2014-04-01,04,7,-0.78845736036427,0,13.1892198350502,10.9835284556188,9.73932020632222,1.05018644130883,-0.027114553026471,0.113857068018215,0.107426469554323,0.0324835850936174
8,Ibaraki,2014,4,201404,1,8,2919000,351000,0.12,66795,22388,3.6,729680,2014-04-01,04,9,-1.73460105538811,0,13.500361360854,11.1093835064239,10.0162803800113,1.32758026072023,0.3422886165754,0.304630677415343,0.553383852818575,-1.31924441437516
9,Tochigi,2014,4,201404,0,7,1980000,236000,0.119,44796,12489,3.4,527612,2014-04-01,04,7,-2.70805020110221,0,13.1761164440701,10.7098741287026,9.43260353586309,1.05018644130883,-0.0426715705222909,-0.300953647475371,-0.386444407039846,-1.36752041435619
10,Gunma,2014,4,201404,2,5,1976000,254000,0.129,49632,15321,2.8,561345,2014-04-01,04,7,-0.78845736036427,0,13.2380909687483,10.8123910659763,9.63697971531575,0.218004983074649,0.0309077621995889,-0.145556418497053,-0.0573607522448062,-0.884760414545909
11,Saitama,2014,4,201404,11,20,7239000,732000,0.101,132661,38805,3.7,1352614,2014-04-01,04,31,-0.578077850775158,0,14.1175495745056,11.7955522811184,10.5663043832882,1.46627717042593,1.07504610297906,1.34473906374285,1.43902478077862,-2.23648841401468
12,Chiba,2014,4,201404,2,16,6197000,685000,0.111,124495,33301,3.4,1076969,2014-04-01,04,18,-1.88706964903238,0,13.889661172066,11.7320208334379,10.4133427055477,1.05018644130883,0.804485309271982,1.24843682154675,1.19272803480141,-1.75372841420441
13,Tokyo,2014,4,201404,41,117,13390000,1433000,0.107,279172,68116,3.8,9013811,2014-04-01,04,158,-1.04074490634756,0,16.0142685146288,12.5395833583084,11.1289674131465,1.60497408013163,3.32692806092512,2.47255628832901,2.34501689189296,-1.94683241412852
14,Kanagawa,2014,4,201404,7,25,9096000,954000,0.105,186811,49084,3.4,1987534,2014-04-01,04,32,-1.22377543162212,0,14.5024052322825,12.1378526895528,10.8012883950964,1.05018644130883,1.53196646889529,1.86360488595179,1.81739273751084,-2.04338441409057
15,Niigata,2014,4,201404,4,13,2313000,356000,0.154,74985,24895,3.3,699279,2014-04-01,04,17,-1.09861228866811,0,13.457805083211,11.2250433725158,10.1224222590763,0.911489531603137,0.291763622178793,0.479950221411258,0.724292016299648,0.322139584979784
16,Toyama,2014,4,201404,2,8,1070000,157000,0.147,33848,11631,3,351113,2014-04-01,04,10,-1.22377543162212,0,12.7688633879592,10.4296351923999,9.36142922633904,0.495398802486044,-0.526183275906935,-0.725745445898005,-0.501048280976686,-0.0157924148874103
17,Ishikawa,2014,4,201404,1,3,1156000,151000,0.131,30881,10857,2.9,350603,2014-04-01,04,4,-0.847297860387204,0,12.7674098081925,10.3378963870341,9.29256531223185,0.356701892780346,-0.527909040321424,-0.864804966429463,-0.611931988650325,-0.788208414583853
18,Fukui,2014,4,201404,1,4,790000,115000,0.146,22888,8062,2.2,240970,2014-04-01,04,5,-1.09861228866811,0,12.3924277233965,10.0383680347299,8.99491694367711,-0.614176475159537,-0.973106994241864,-1.3188360483788,-1.09120121283337,-0.0640684148684381
19,Yamanashi,2014,4,201404,0,3,841000,118000,0.14,23329,6517,2.9,199905,2014-04-01,04,3,-1.94591014905531,0,12.2055975326819,10.0574525008306,8.78216942633238,0.356701892780346,-1.1949213742061,-1.28990743202089,-1.43376427837198,-0.353724414754603
20,Nagano,2014,4,201404,3,7,2109000,322000,0.153,60592,19057,3,586830,2014-04-01,04,10,-0.762140052046897,0,13.2824904486885,11.0119181501416,9.85518976712838,0.495398802486044,0.0836211008522118,0.156890736187624,0.293998009602209,0.273863584998756
21,Gifu,2014,4,201404,1,4,2041000,269000,0.132,51660,15646,2.9,550231,2014-04-01,04,5,-1.09861228866811,0,13.2180934690333,10.8524390666498,9.65797057224503,0.356701892780346,0.00716570539848041,-0.0848508561158849,-0.0235615691205109,-0.739932414602825
22,Shizuoka,2014,4,201404,2,13,3705000,480000,0.13,83927,28752,2.9,1094596,2014-04-01,04,15,-1.68639895357023,0,13.9058959033823,11.3377026523656,10.2664626090233,0.356701892780346,0.823760014538054,0.650721416619884,0.956223765515619,-0.836484414564881
23,Aichi,2014,4,201404,7,16,7455000,773000,0.104,139118,39355,2.8,2622513,2014-04-01,04,23,-0.78845736036427,0,14.7796435763423,11.8430777728466,10.5803783105766,0.218004983074649,1.86111804313879,1.41677915698798,1.46168642090596,-2.0916604140716
